Age,Gender,Marital_Status,Education_Level,Dependents,Annual_Income,Total_Assets,Monthly_Expenses,Savings_Balance,Debt_to_Income_Ratio,Employment_Type,Years_at_Current_Job,Employer_Category,Loan_Amount,Loan_Purpose,Term_Months,Interest_Rate,Loan_to_Income_Ratio,FICO_Score,Existing_Credits_Count,Prev_Defaults,Credit_Utilization,Default_Status
46,Female,Married,Bachelor,4,57151.11191949918,291955.1003663243,3502.516375107737,43203.42856044427,0.74,Part-Time,15,SME,28535.4494438545,Business,12,9.21,0.5,802.1790408053251,4,1,0.25,0
30,Female,Married,High School,0,58294.72240123399,108737.63096356668,1193.4162962671953,9407.70689743337,0.25,Full-Time,13,SME,36904.6343738758,Business,24,15.95,0.63,755.9820278202003,5,0,0.92,0
50,Male,Married,High School,1,48161.406007195474,130224.28325329494,1645.1884078596913,3421.9089166232407,0.41,Full-Time,14,Government,30658.007094432516,Personal,48,14.96,0.64,806.0478298436176,4,0,0.18,0
62,Male,Married,Master,3,88811.61326575639,153487.908309941,2575.2886594385377,11872.768472535477,0.35,Full-Time,25,Startup,35852.520895524445,Business,48,6.78,0.4,762.9921057118654,6,0,0.64,0
56,Female,Single,Bachelor,3,41375.46775447715,10000.0,2007.592153142165,13349.9921757872,0.58,Full-Time,2,SME,9237.1776881389,Car,24,6.93,0.22,535.0941613054202,5,0,0.78,0
37,Male,Single,High School,0,58605.47633857185,162576.09780377196,3191.9660979119794,26545.82106202329,0.65,Part-Time,23,Government,20117.010394962286,Personal,12,8.49,0.34,680.6671249821082,0,0,0.9,1
45,Male,Married,High School,2,79524.6725562037,116166.84664578096,1248.8547611471777,53026.776641769364,0.19,Part-Time,7,Government,19457.18959075403,Car,48,14.64,0.24,722.0593445093576,8,0,0.44,0
31,Male,Single,Master,1,57039.04474234199,136216.14877591256,2635.7192944932735,69256.62831111829,0.55,Full-Time,29,SME,16626.719609711377,Education,48,9.9,0.29,677.9881559491001,4,0,0.36,0
51,Female,Married,High School,0,64146.55454741818,285454.462852978,2560.8833954506963,0.0,0.48,Part-Time,23,Government,36363.47752591258,Home,48,13.55,0.57,641.1128232338881,9,1,0.43,1
32,Female,Single,Bachelor,3,68977.62303602665,69562.98269137577,2237.624074411687,21611.412310635656,0.39,Full-Time,20,SME,12881.446124471122,Home,48,9.6,0.19,778.7966975276743,1,0,0.18,0
45,Male,Married,High School,2,53408.13018214712,68647.95889615125,992.3294233544102,35074.18634069089,0.22,Full-Time,3,Corporate,9405.858094142639,Home,12,14.25,0.18,619.9943579908378,3,1,0.74,1
46,Male,Single,Bachelor,3,44204.4973136409,204902.95048362063,3401.459936427627,73069.09185756104,0.92,Full-Time,19,Corporate,20847.484832820428,Car,60,10.04,0.47,574.4509772153381,3,0,0.84,1
59,Male,Married,Bachelor,3,64316.16387036902,81228.79222696136,2251.6706744831185,41461.11366132321,0.42,Full-Time,20,Corporate,17495.252178640374,Car,36,8.84,0.27,714.3678617975619,0,0,0.58,0
33,Male,Married,Bachelor,4,63488.90717092739,199799.24552878333,2653.5793655841735,38597.1298317488,0.5,Full-Time,17,SME,30802.017947928012,Personal,36,9.05,0.49,735.167438404489,0,0,0.54,0
50,Female,Married,Master,2,65761.94128140161,194921.74540885125,3852.458594391975,44588.94440152781,0.7,Full-Time,18,Government,19644.273762000645,Business,60,9.66,0.3,691.4552543144932,1,0,0.9,0
23,Male,Married,Master,0,65481.7596570986,151940.42546106435,3902.4821147619814,35402.76410615116,0.72,Full-Time,13,Corporate,35708.65624722427,Home,60,13.49,0.55,659.0298127590094,4,0,0.48,1
51,Female,Married,Master,1,58521.027781561475,71533.05678920177,1768.9074592716534,51536.165207608356,0.36,Self-Employed,1,Corporate,19076.85720723304,Education,60,10.87,0.33,638.9996211785483,9,0,0.23,0
41,Male,Married,High School,4,90066.333461687,10000.0,2361.970175922582,26775.936344808706,0.31,Part-Time,21,Corporate,2000.0,Business,36,13.31,0.02,641.296076030067,3,0,0.41,0
55,Female,Married,Master,0,72046.90058632987,229691.47391830717,1775.2158216663488,38976.657258294246,0.3,Full-Time,21,Government,23796.675220834313,Home,24,10.4,0.33,732.0981993467838,7,0,0.61,0
49,Female,Divorced,High School,1,42625.70547673723,131286.90652601514,2812.445252685753,66513.54820151327,0.79,Full-Time,7,Corporate,21620.244474633553,Personal,48,8.33,0.51,595.3200132595435,0,0,0.39,0
33,Male,Single,High School,2,63265.312239018385,10000.0,3058.4201686298807,0.0,0.58,Full-Time,13,Corporate,18755.77196449136,Business,24,16.94,0.3,632.9069160748983,5,0,0.84,1
50,Male,Divorced,Master,1,27026.73469545725,142854.32491629286,2368.2014777065797,25664.981124405385,1.05,Self-Employed,11,Corporate,15407.610132145222,Car,60,17.58,0.57,636.2911243702835,6,0,0.71,0
26,Male,Married,Bachelor,0,74803.88188883878,97548.33348353153,1858.293909880104,34159.273940262705,0.3,Full-Time,14,Government,26552.028639099262,Home,48,9.66,0.35,675.7415957639158,9,0,0.25,0
31,Female,Single,Bachelor,4,55460.4972031338,70574.67466405094,2557.163766742315,33552.95804935154,0.55,Full-Time,27,SME,20367.77874808775,Business,24,11.4,0.37,688.9090578916421,9,0,0.63,0
31,Female,Married,Bachelor,0,47337.80283111664,134208.01239708462,1917.6265855680003,43963.39624511874,0.49,Full-Time,13,Government,36883.09338565501,Personal,36,16.53,0.78,664.9183414530266,8,0,0.67,0
24,Male,Married,High School,2,66491.32077690474,57574.69490414465,2979.478929914894,22527.32117479622,0.54,Part-Time,23,SME,7842.710773808305,Home,36,11.89,0.12,738.3921216411912,0,0,0.45,0
42,Male,Married,Master,1,54560.36384005015,164795.83887552336,1944.3396678203014,8347.623611639508,0.43,Self-Employed,12,SME,26156.1312232054,Business,60,15.16,0.48,732.0615070355417,8,1,0.73,1
54,Male,Married,Bachelor,3,20000.0,130504.64830332315,2856.2894474440814,55334.10222315276,1.71,Full-Time,24,Corporate,20642.66175700154,Education,60,6.66,1.03,632.066685506308,3,0,0.64,1
50,Male,Divorced,High School,0,27158.305693898124,136140.15332077217,2125.687858617295,22266.682960575927,0.94,Full-Time,1,Government,28429.82933439046,Home,60,12.07,1.05,705.2489852582696,4,0,0.89,1
25,Female,Single,Bachelor,0,57567.37369802571,104510.35682788014,1905.5831403356374,20685.29186427199,0.4,Full-Time,8,SME,30622.459261783362,Car,60,10.51,0.53,725.3940394430026,9,0,0.21,0
51,Male,Married,High School,2,56666.46373524721,199322.73114597093,2091.799879915666,61251.99601713949,0.44,Unemployed,7,Corporate,8918.851292914027,Business,36,12.1,0.16,692.1504451751077,0,0,0.86,0
48,Female,Single,Bachelor,1,65586.3085527963,68076.49542740348,2301.0812071553255,24391.389234863273,0.42,Self-Employed,14,Corporate,29913.503771419346,Car,36,9.13,0.46,676.2725844399137,1,0,0.88,1
51,Male,Single,High School,2,63380.06079307573,149179.1859797112,3502.2011998736334,25705.69477805898,0.66,Full-Time,19,SME,25576.425099505173,Home,24,11.97,0.4,739.990489392884,9,0,0.41,0
43,Male,Married,Bachelor,1,44570.927873569126,83712.20162990839,2928.6922095657856,21318.885668943123,0.79,Full-Time,27,SME,29782.662924264452,Home,36,12.83,0.67,649.9637781851014,1,0,0.54,0
23,Female,Married,High School,4,85268.41185627098,65200.49157484356,3175.007095622813,52553.98147239437,0.45,Full-Time,10,Corporate,5083.983324504212,Home,60,10.72,0.06,817.5567040357103,7,0,0.18,0
55,Female,Single,Bachelor,0,51323.194481415194,204500.54357774853,2563.200706994793,35992.61517709748,0.6,Full-Time,28,SME,41607.195523353425,Business,36,10.05,0.81,711.0734483437028,6,0,0.23,0
41,Male,Single,PhD,1,53529.561012877995,274039.79348350025,3503.803231778275,53984.8112549237,0.79,Full-Time,0,Corporate,26782.797211747966,Education,12,12.7,0.5,661.8807484116942,9,0,0.53,1
41,Male,Single,Master,0,74295.66590600347,240664.09953493177,2107.7368567289873,0.0,0.34,Self-Employed,21,SME,20216.128593316138,Personal,12,11.43,0.27,715.4677489261024,5,1,0.89,1
30,Male,Married,Bachelor,0,91734.71190743953,160638.7678212139,2514.115686999342,18480.771555479652,0.33,Full-Time,27,Government,19507.319699234242,Business,36,5.51,0.21,563.3766831488128,2,0,0.79,1
32,Female,Single,Bachelor,4,129181.88049312928,178718.38880181412,3229.891773606193,24777.452064934572,0.3,Part-Time,9,SME,15376.758832110463,Business,12,10.92,0.12,785.9499134448956,5,0,0.25,0
47,Female,Married,Bachelor,4,56384.01643250945,250323.0127654149,2082.483394083268,59481.52583926977,0.44,Full-Time,27,Corporate,13015.206718808684,Business,12,15.35,0.23,698.3903007712075,8,1,0.64,1
57,Female,Single,Master,0,94661.83276804327,80557.1465861486,4001.3985285081562,13936.155282988699,0.51,Full-Time,20,SME,18261.711730465875,Personal,48,13.53,0.19,663.2805263766484,1,1,0.53,1
32,Male,Married,Bachelor,2,71629.86115341529,128407.98151664922,2767.164516094542,17668.848337085405,0.46,Self-Employed,22,Government,14739.292035021179,Personal,48,10.8,0.21,738.813798952061,2,0,0.92,0
43,Male,Divorced,Master,0,49816.63518441922,121812.8639824521,1996.058458399264,52361.88307186245,0.48,Full-Time,23,SME,14079.987892149178,Car,24,13.62,0.28,607.3405360437705,1,0,0.33,0
42,Female,Married,Master,1,70406.82934769258,217143.8076031351,3335.596544825245,9556.508771312241,0.57,Full-Time,25,Corporate,31722.36720125046,Personal,48,15.75,0.45,718.1999481127589,4,0,0.59,0
43,Female,Married,Master,0,78046.92235082007,228143.14336476842,3713.257154183225,25597.95221990404,0.57,Full-Time,17,SME,3110.952979327987,Home,24,13.19,0.04,655.9407552317001,0,0,0.61,0
43,Female,Married,High School,3,74325.28111913765,200821.85207782485,2803.5457292996234,17342.959939107877,0.45,Unemployed,14,SME,23573.342055308753,Home,48,9.95,0.32,654.4870096218427,2,1,0.38,1
35,Female,Married,High School,4,58222.58127417188,167434.62670295406,3524.5639616486214,22722.853991674547,0.73,Full-Time,25,Corporate,17626.723536037855,Education,36,10.53,0.3,626.6595031217685,8,0,0.49,0
46,Male,Single,Master,0,48855.989074978505,206289.80259290608,2953.7403560785356,37453.057224543896,0.73,Full-Time,6,Corporate,15018.581125925544,Home,12,15.7,0.31,808.6560457055626,1,0,0.9,0
48,Male,Single,Master,4,38260.68535213395,178185.85227385053,1867.3048721050868,0.0,0.59,Full-Time,24,Corporate,14954.866022360648,Business,36,7.07,0.39,659.8483180718698,5,0,0.86,0
33,Female,Married,Bachelor,3,29198.79808445752,210887.88345106642,2257.2387367213946,28400.800316901103,0.93,Full-Time,22,SME,13126.314234199535,Education,24,10.42,0.45,565.1338525962585,6,0,0.51,0
55,Male,Single,High School,0,77879.66546707707,221172.42948498472,4459.425663492884,70918.22670076763,0.69,Full-Time,6,Corporate,12246.581256240632,Education,60,12.24,0.16,710.4473682930764,8,0,0.21,0
57,Female,Married,High School,1,78877.99435951762,197377.89409121312,2424.9472991555326,13572.540406874276,0.37,Part-Time,26,Corporate,32165.85804300174,Car,24,10.62,0.41,718.8301147190369,2,0,0.71,0
64,Male,Married,Bachelor,3,56804.609807748864,173519.84690085528,2457.804241123796,0.0,0.52,Full-Time,10,SME,34194.777212401576,Home,60,16.02,0.6,681.9546355719333,8,1,0.42,1
58,Female,Married,Bachelor,1,50290.86498242651,116608.34266216139,3166.228216335803,14133.177426707836,0.76,Full-Time,18,Corporate,7610.450330605687,Business,48,12.18,0.15,839.8269489214101,4,1,0.57,0
24,Male,Divorced,High School,0,77129.78677369803,205384.84024047074,1716.6674163069038,47714.812243450186,0.27,Full-Time,18,Government,4441.3652004868945,Personal,60,15.37,0.06,783.2291906666892,5,0,0.85,0
34,Male,Married,Master,2,20000.0,328975.45911366283,800.0,11587.415191823846,0.48,Full-Time,27,Corporate,30328.828384483364,Home,48,11.98,1.52,662.1807001608713,1,0,0.14,0
57,Male,Married,High School,2,87039.76781270145,154151.383724565,1955.9861172382477,53987.016967631665,0.27,Unemployed,22,Startup,14425.605040842109,Business,60,11.19,0.17,600.2834391044336,4,0,0.47,0
28,Female,Single,Bachelor,4,45446.662692298465,81249.34919253227,2137.2241114209037,44803.249299134375,0.56,Full-Time,15,Corporate,29613.550604267744,Car,60,8.15,0.65,624.8972283067901,9,0,0.53,0
54,Female,Single,High School,1,91658.79328689858,216491.19160743034,3287.189295991552,43165.57982411201,0.43,Full-Time,13,SME,2000.0,Home,48,14.9,0.02,615.2829110286825,6,0,0.74,0
22,Female,Single,High School,0,52023.734158496234,94880.78964196471,1387.6511284797264,0.0,0.32,Self-Employed,3,Corporate,20157.293411262235,Business,60,12.67,0.39,682.2104307368141,5,1,0.54,0
28,Female,Married,High School,4,39920.20906996843,114808.17125987899,4286.268381762818,23616.23861659856,1.29,Full-Time,14,Corporate,11782.902951613063,Personal,36,6.32,0.3,585.2888203002982,0,1,0.14,1
45,Male,Married,Bachelor,2,72801.1213681719,243840.89585536567,2331.629482644737,60409.360227521815,0.38,Self-Employed,10,Corporate,24988.684461070043,Business,60,12.24,0.34,638.7605893756646,9,0,0.49,0
47,Male,Single,Bachelor,3,24470.482226013744,11136.43073158717,3268.951858045398,0.0,1.6,Unemployed,26,Corporate,17795.677717634597,Business,12,5.55,0.73,676.6937719090465,6,1,0.8,1
31,Female,Single,Bachelor,4,68470.52463952072,217344.40066408349,4313.70253487913,26843.984561083704,0.76,Full-Time,19,SME,8027.514521092842,Car,36,9.86,0.12,729.5232349256917,5,0,0.58,0
37,Female,Married,Bachelor,4,38831.27569532043,10000.0,3311.0445646701246,0.0,1.02,Full-Time,14,Corporate,22735.9267508593,Home,12,15.66,0.59,493.1190166876029,3,0,0.68,1
50,Male,Married,Bachelor,4,86677.11788428681,64212.98777968873,2016.2266144696596,64264.596228989,0.28,Self-Employed,27,Corporate,16634.18206003137,Personal,48,11.86,0.19,770.7576253009776,9,0,0.69,0
58,Female,Married,High School,3,78289.65652300627,163771.94595002965,3532.6346810132163,5462.769834601349,0.54,Part-Time,21,SME,2000.0,Car,60,17.44,0.03,766.0044642934079,1,0,0.65,0
30,Male,Married,High School,1,67445.81181180656,202131.51823749958,2495.198220406277,30765.97804394254,0.44,Self-Employed,25,Startup,12758.974152437768,Business,60,8.13,0.19,716.352440180215,4,0,0.5,0
54,Female,Single,Master,3,65339.39693436771,278366.65694761905,3522.804586149288,41366.52821617351,0.65,Self-Employed,28,Government,10625.497051644646,Personal,60,12.53,0.16,782.4178013227784,6,0,0.1,0
35,Male,Single,Master,3,29642.3363588203,131331.701205488,1941.3405057468995,20641.335469901693,0.79,Self-Employed,3,SME,10544.155625941292,Education,60,5.1,0.36,657.4643008118504,8,0,0.73,0
42,Female,Married,Master,2,83754.28462447651,10000.0,2438.5433900271314,12182.52734810286,0.35,Unemployed,3,Startup,19093.806924493743,Business,24,15.09,0.23,675.3656563783283,6,0,0.38,0
45,Female,Single,Bachelor,0,20000.0,155266.6614087017,2896.1844362911306,42560.22599391056,1.74,Full-Time,15,Government,11895.56892426215,Business,24,13.88,0.59,688.4381874906595,9,0,0.17,0
34,Male,Married,Master,3,61319.81334380407,124524.53590700556,1952.4312573185698,52514.51448008396,0.38,Full-Time,6,SME,19862.18870046403,Home,60,5.03,0.32,751.391518735092,3,1,0.3,0
45,Male,Married,Bachelor,1,68182.86403015518,16442.465335752786,1845.9767622543982,47802.59233516552,0.32,Self-Employed,16,SME,20427.842488274313,Personal,24,10.29,0.3,724.4605151016735,1,1,0.49,0
37,Male,Single,Bachelor,4,61886.53466980133,241919.76662879414,1635.4716811700825,21618.083961201635,0.32,Full-Time,5,Corporate,37996.027662913344,Personal,48,10.22,0.61,672.4088310263008,6,0,0.29,0
63,Female,Married,Master,3,71663.9382320913,199745.38496416202,3316.1794188738595,56934.18433498046,0.56,Full-Time,8,Government,18037.278880281465,Home,12,17.9,0.25,712.5467719433586,5,0,0.85,0
22,Female,Married,Master,0,44963.546847816004,232305.7663715386,2403.1003098876467,36079.99271753222,0.64,Self-Employed,0,Corporate,39490.457303813026,Business,60,10.3,0.88,668.7353880758195,4,0,0.4,0
49,Female,Divorced,Bachelor,1,75948.87777634549,159214.08500462677,2768.6935788546552,41327.5732230606,0.44,Part-Time,20,SME,7381.6023953336735,Home,60,11.06,0.1,609.6439248587907,0,1,0.77,1
41,Male,Single,High School,3,52963.939578994425,275837.7661592035,3912.418043541273,12305.72383428193,0.89,Self-Employed,4,Startup,31327.590213230666,Personal,36,17.11,0.59,645.6844992916676,5,0,0.82,1
22,Male,Married,Master,2,97421.3484174055,115348.22131604954,3773.25567521963,32624.663836018175,0.46,Part-Time,27,Corporate,20630.359997690568,Personal,12,16.54,0.21,668.5253633646254,3,0,0.6,0
52,Female,Divorced,Bachelor,0,67323.91307539458,271104.9042631763,2844.7636959665306,24038.504083319604,0.51,Part-Time,10,Government,8364.4678494737,Home,48,6.57,0.12,589.8079656338952,6,1,0.83,1
28,Male,Married,Bachelor,0,87195.52776483796,197257.3199774884,2223.6975767596064,16302.40914873559,0.31,Full-Time,1,Government,17685.984570360954,Personal,36,11.68,0.2,658.8375006288013,6,0,0.32,0
56,Male,Married,Bachelor,3,36936.28164353391,113761.62501221205,1759.6508431094892,9089.47550369078,0.57,Self-Employed,12,SME,15616.034923448693,Car,36,9.53,0.42,723.5739119748133,9,0,0.53,0
47,Male,Single,High School,1,30520.08218784235,88451.85900934142,2455.2767633097365,65557.00734227311,0.97,Full-Time,25,SME,14801.920703522974,Car,36,10.94,0.48,748.1690274964161,5,0,0.79,0
47,Male,Single,Bachelor,0,85583.78108642693,115414.5864958969,2473.554207362373,43101.33505558886,0.35,Full-Time,24,Corporate,27594.503411332906,Business,12,6.03,0.32,595.5665619885566,1,0,0.13,0
62,Male,Single,High School,4,49863.405020012324,41079.634233898585,1850.209909653226,13250.755368978782,0.45,Full-Time,25,SME,20656.343248843456,Personal,12,7.13,0.41,612.8780910655587,1,0,0.42,0
43,Female,Married,Master,0,77537.04090098312,150396.11057878807,2085.2391405430412,72663.87829390129,0.32,Full-Time,20,SME,14481.8880597809,Car,12,8.72,0.19,604.631555613843,9,0,0.81,0
32,Female,Married,High School,2,88448.64505790148,83622.38483207101,1971.4752107911324,23935.04453058574,0.27,Part-Time,8,Corporate,13063.11701786439,Business,24,10.43,0.15,780.9351034499762,4,0,0.13,0
26,Female,Single,High School,1,83037.1859526392,131068.63448259067,800.0,5576.429290491669,0.12,Full-Time,0,Government,34833.737643734006,Business,24,9.71,0.42,654.6260137649875,0,0,0.85,0
63,Female,Married,Master,3,58439.38624333856,186485.11660451512,3386.127631548329,41983.060630856475,0.7,Self-Employed,0,SME,10697.943451988176,Personal,24,15.26,0.18,638.4855620908706,2,0,0.26,0
44,Male,Married,Bachelor,2,83839.0246151345,128176.86201293612,3102.598643230903,8943.154142873711,0.44,Full-Time,27,Corporate,13355.505640559224,Car,12,9.98,0.16,690.0998404033649,8,0,0.16,0
57,Male,Married,Bachelor,2,71174.4438821572,134961.5346356696,800.0,10148.598280702154,0.13,Full-Time,26,SME,25152.554719264506,Education,12,12.65,0.35,638.9460183498488,2,0,0.56,0
45,Female,Single,High School,4,77515.11044889757,246985.13998247852,2512.666065063276,55444.053690892004,0.39,Full-Time,27,SME,14074.601540535707,Home,12,17.06,0.18,738.3786961797631,7,1,0.58,0
40,Female,Married,Bachelor,1,73249.97592635023,223982.4004327103,4120.887382569662,30752.25137350895,0.68,Full-Time,15,SME,26286.878771477335,Car,12,9.34,0.36,593.290344931806,2,0,0.93,0
57,Female,Single,Bachelor,0,20000.0,201182.15895102877,4313.77959315179,61182.33305126332,2.59,Full-Time,15,Government,14530.438228139155,Car,12,6.99,0.73,678.2014543923221,1,0,0.77,1
26,Female,Single,Master,3,79574.32232634426,199725.9963905522,2335.9398815081922,29706.363576437227,0.35,Part-Time,17,Corporate,13126.075943241973,Car,24,7.83,0.16,653.6145048693652,6,0,0.39,0
41,Male,Divorced,Master,3,38594.32442441569,104321.70078281108,3333.072794318909,37464.45118292561,1.04,Full-Time,23,Government,19716.22131962619,Car,24,9.03,0.51,765.9755541302065,0,0,0.51,0
